ID;NOME;TIPO;CD_MUN;NM_MUN;CD_DIST;NM_DIST;CD_BAIRRO;NM_BAIRRO;LOGRADOURO;num;compl;BAIRRO;UF;Região;CEP;TELEFONE;EMAIL;location_t;fonte_geo;tipo_geo;Latitude;Longitude
"3773";Passarela do Aprender;Municipal;"4212270";Passos Maia;"421227005";Passos Maia;;;Servidão Judith Romanini;"670";;Centro;SC;Sul;;(49)3437-0122;educacao@passosmaia.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-26.781131599999998;-52.062543400000003
"3774";Biblioteca Pública Municipal Bertoldo Ernesto dos Santos;Municipal;"4212304";Paulo Lopes;"421230405";Paulo Lopes;;;Rua Santa Catariana;"207";;Centro;SC;Sul;88490-000;(48)99129-7840;bibliotecapublicapaulolopes@gmail.com;ROOFTOP;Google 2025;"1";-27.964324099999999;-48.682615800000001
"3775";Biblioteca Pública Municipal Professora Thereza Marcellos Soares;Municipal;"4212403";Pedras Grandes;"421240305";Pedras Grandes;;;Avenida Arcanjo Gabriel;s/n;;Centro;SC;Sul;;(48)3659-0145;defaveri4115@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-28.435341200000000;-49.187195099999997
"3776";Biblioteca Pública Municipal José Arcildo Hermes;Municipal;"4212601";Peritiba;"421260105";Peritiba;"4212601005";Centro;Rua do Comércio;"262";;Centro;SC;Sul;;(49)3453-1091;biblioteca@peritiba.sc.gov.br;ROOFTOP;Google 2025;"1";-27.373035099999999;-51.904855599999998
"3777";Biblioteca Pública Municipal Horácio Coelho;Municipal;"4212700";Petrolândia;"421270005";Petrolândia;;;Rua Germano Scheist;s/n;;Centro;SC;Sul;;(47)3536-1151;silvia.alice.scheidt@gmail.com;APPROXIMATE;Google 2025;"2";-27.533519800000001;-49.699062699999999
"3779";Biblioteca Pública Municipal Laranja Lima;Municipal;"4212908";Pinhalzinho;"421290805";Pinhalzinho;"4212908005";Santo Antônio;Rua Niterói;"2227";;Santo Antonio;SC;Sul;;(49)98817-9249;bibliotecapzo@hotmail.com;ROOFTOP;Google 2025;"1";-26.848020999999999;-52.990383999999999
"3780";Biblioteca Pública Municipal Emílio Garrastazu Médici;Municipal;"4213005";Pinheiro Preto;"421300505";Pinheiro Preto;"4213005001";Centro;Rua Oclides Benedito Scortegagna;"66";;Centro;SC;Sul;;(49)3562-2027;biblioteca@pinheiropreto.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-27.044135099999998;-51.229990600000001
"3781";Biblioteca Pública Municipal Portal do Saber;Municipal;"4213153";Planalto Alegre;"421315305";Planalto Alegre;;;Rua da Paz;"88";;Centro;SC;Sul;;(49)3335-0132;educacao@planaltoalegre.sc.gov.br;APPROXIMATE;Google 2025;"2";-27.070708100000001;-52.866556000000003
"3782";Biblioteca Pública Municipal Marechal Humberto de Alencar Castello Branco;Municipal;"4213203";Pomerode;"421320305";Pomerode;"4213203007";Centro;Hermann Weege;"111";;Centro;SC;Sul;;(47)3387-5032;biblioteca@pomerode.sc.gov.br;ROOFTOP;Google 2025;"1";-26.738009900000002;-49.174170599999997
"3783";Biblioteca Pública Municipal Clara Fachini Koüls;Municipal;"4213401";Ponte Serrada;"421340105";Ponte Serrada;;;Rua Madre Maria Theodora;s/n;;Centro;SC;Sul;;(49)3435-0915;p.biblioteca@hotmail.com;APPROXIMATE;Google 2025;"2";-26.870468299999999;-52.015353699999999
"3784";Biblioteca Pública Municipal Professor Donato Ananias d'Alameida;Municipal;"4213500";Porto Belo;"421350005";Porto Belo;;;Avenida Francisco Severiano dos Santos;"137";;Bairro Vila Nova;SC;Sul;;(47)3369-8576;cultura.biblio@portobelo.sc.gov.br;ROOFTOP;Google 2025;"1";-27.160277399999998;-48.563795499999998
"3785";Biblioteca Pública Municipal Alberto Alípio Teixeira;Municipal;"4213807";Praia Grande;"421380705";Praia Grande;;;Rua Aberto Santos;"652";;Centro;SC;Sul;;(48)3532-1011;silviachristova@gmail.com;ROOFTOP;Google 2025;"1";-29.195635800000002;-49.955928700000001
"3786";Biblioteca Pública Municipal Cruz e Souza;Municipal;"4213906";Presidente Castello Branco;"421390605";Presidente Castello Branco;;;Rua Alberto Ernesto Lang;s/n;;Centro;SC;Sul;;(49)3457-1217;cultura@castellobranco.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-27.222078300000000;-51.810084099999997
"3787";Biblioteca Municipal Getúlio Vargas;Municipal;"4214003";Presidente Getúlio;"421400305";Presidente Getúlio;"4214003001";Centro;Rua Mirador;"489";Sala 05;Centro;SC;Sul;89150-000;(47)9743-0680;"bibliotecapg.getuliovargas@gmail.com/cultura@presidentegetulio.edu.sc.gov.br&#10;&#10;";ROOFTOP;Google 2025;"1";-27.041236600000001;-49.616432799999998
"3788";Biblioteca Pública Municipal Sonho Encantado;Municipal;"4214151";Princesa;"421415105";Princesa;;;Rua 7 de Setembro;"954";;Centro;SC;Sul;;(49)3641-0216;silvananos@hotmail.com;ROOFTOP;Google 2025;"1";-26.442291800000000;-53.600834599999999
"3789";Biblioteca Pública Municipal João XXIII;Municipal;"4214201";Quilombo;"421420105";Quilombo;;;Avenida Primo Alberto Bodanese;"971";;Centro;SC;Sul;;(49)3346-3242;biblioteca@quilombo.sc.gov.br;APPROXIMATE;Google 2025;"2";-26.727231400000001;-52.719984099999998
"3790";Biblioteca Pública Municipal Doutor Nereu Ramos;Municipal;"4214508";Rio do Campo;"421450805";Rio do Campo;"4214508001";Centro;Rua Padre Paulino;"53";;Centro;SC;Sul;;(47)3564-0056;cultura@riodocampo.sc.gov.br;ROOFTOP;Google 2025;"1";-26.948732600000000;-50.141403500000003
"3791";Biblioteca Pública Municipal Eduardo Depiné;Municipal;"4214607";Rio do Oeste;"421460705";Rio do Oeste;"4214607001";Gabiroba;Rua Abílio Eleutério Gonçalves;"294";;Gabiroba;SC;Sul;;(47)3543-0795;adriana_rds@outlook.com;ROOFTOP;Google 2025;"1";-27.196438100000002;-49.798957999999999
"3792";Biblioteca Pública Municipal Nereu Ramos;Municipal;"4214805";Rio do Sul;"421480505";Rio do Sul;"4214805001";Centro;Rua Rui Barbosa;"204";;Sumaré;SC;Sul;;(47)3521-7702;biblioteca@fundacaocultural.art.br;ROOFTOP;Google 2025;"1";-27.221669599999998;-49.648194099999998
"3793";Biblioteca Pública Municipal Doutor Helladio Olsen Veiga;Municipal;"4215000";Rio Negrinho;"421500005";Rio Negrinho;"4215000001";Centro;Rua Jorge Zipperer;s/n;;Centro;SC;Sul;;(47)3644-4090;bibliotecarn@bol.com.br;GEOMETRIC_CENTER;Google 2025;"1";-26.255815599999998;-49.517712199999998
"3794";Terezinha Della Justina de Souza;Municipal;"4215059";Rio Rufino;"421505905";Rio Rufino;;;Rio de Areia;s/n;;Interior;SC;Sul;88658-000;(49)3279-000 - Ramal: 212;cultura@riorufino.sc.gov.br;APPROXIMATE;Google 2025;"2";-27.861092599999999;-49.781009800000000
"3795";Biblioteca Pública Municipal Riqueza de Cultura;Municipal;"4215075";Riqueza;"421507505";Riqueza;;;Rua 25 de Julho;"249";;Centro;SC;Sul;;(49)3675-3274;educacao@riqueza.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-27.066906800000002;-53.329477199999999
"3796";Biblioteca Pública Municipal Germano Tambosi;Municipal;"4215109";Rodeio;"421510905";Rodeio;;;Rua Giacomo Furlani;s/n;;Centro;SC;Sul;;(47)3384-0980;cullturaeturismorodeio@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-26.922709200000000;-49.372085800000001
"3797";Biblioteca Rural;Municipal;"4215109";Rodeio;"421510905";Rodeio;"4215109001";Centro;Rua Germano Depiné;s/n;;Centro;SC;Sul;;(47)3333-0751;bibliotecarural@institutocaracol.org.br;GEOMETRIC_CENTER;Google 2025;"1";-26.914800100000001;-49.363021799999999
"3798";Biblioteca Pública Municipal Padre Teodoro Strick;Municipal;"4215307";Salete;"421530705";Salete;"4215307005";Centro;Rua Espírito Santa;"106";;Centro;SC;Sul;;(47)3563-0873/(47)3563-0266;educacao@salete.sc.gov.br;ROOFTOP;Google 2025;"1";-26.979734300000001;-50.004270499999997
"3799";Biblioteca Pública Municipal Anuar Henrique Piccnin;Municipal;"4215356";Saltinho;"421535605";Saltinho;"4215356001";Centro;Avenida Alfredo Jacomo Scopel;"363";;Centro;SC;Sul;;(49)8432-1842;bibliotecasaltinho@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-26.606930100000000;-53.057625500000000
"3800";Biblioteca Pública Municipal Abel Abati;Municipal;"4215406";Salto Veloso;"421540605";Salto Veloso;"4215406001";Centro;Rua Padre Rombaldi;"185";;Centro;SC;Sul;;(49)3536-0146;cultura@saltoveloso.sc.gov.br/biblioteca@saltoveloso.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-26.906021800000001;-51.407338199999998
"3801";Biblioteca Pública Municipal Benevenuto João Tavares;Municipal;"4215455";Sangão;"421545505";Sangão;;;Rua 27 de Setembro;s/n;;Centro;SC;Sul;;(48)3656-0395;educacao@sangao.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-28.638275799999999;-49.128138499999999
"3802";Biblioteca Pública Municipal Desembargador Alves Pedrosa;Municipal;"4215505";Santa Cecília;"421550505";Santa Cecília;"4215505007";Adolfo Corrêa da Silva;Rua Jorge Lacerda;"363";Centro Educacional Rogério Laurindo do Valle;Centro;SC;Sul;89540-000;(49)3244-3117;bibliotecamunicipaldesalvesped@gmail.com;ROOFTOP;Google 2025;"1";-26.964079999999999;-50.417806100000000
"3803";Biblioteca Pública Municipal Portal do Saber;Municipal;"4215554";Santa Helena;"421555405";Santa Helena;;;Rua Pedro Ivo Hickmann;s/n;;Centro;SC;Sul;;(49)3633-0235/(49)99132-9192;educacao@santahelena.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-26.938358200000000;-53.620707899999999
"3804";Biblioteca Isaura Freitas Emerim;Municipal;"4215653";Santa Rosa do Sul;"421565305";Santa Rosa do Sul;;;Toledo Ramos de Oliveira;s/n;;Centro;SC;Sul;;(48)3534-1113;educacao@santarosadosul.sc.gov.br/pedagogico@santarosadosul.sc.gov.br/culturaturismo@santarosadosul.sc.gov.br;APPROXIMATE;Google 2025;"2";-29.137665599999998;-49.715656699999997
"3805";Biblioteca Municipal Santa Terezinha;Municipal;"4215687";Santa Terezinha do Progresso;"421568705";Santa Terezinha do Progresso;;;Avenida Tancredo Neves;s/n;;Centro;SC;Sul;;(49)3657-0001;educacaostp@mhnet.com.br;GEOMETRIC_CENTER;Google 2025;"1";-26.619511299999999;-53.199694999999998
"3806";Biblioteca Pública Municipal Paulo Freire;Municipal;"4215695";Santiago do Sul;"421569505";Santiago do Sul;;;Rua Angelo Toazza;s/n;;Centro;SC;Sul;;(49)98425-9851;cildanatan@yahoo.com.br;GEOMETRIC_CENTER;Google 2025;"1";-26.633431900000001;-52.675689599999998
"3807";Biblioteca Pública Municipal Maria do Carmo Bozzano Derner;Municipal;"4215703";Santo Amaro da Imperatriz;"421570305";Santo Amaro da Imperatriz;;;Rua Vereador Augusto Brüggemann;"74";;Centro;SC;Sul;;(48)3245-4367;bibliotecapublicamariadocarmo@gmail.com;ROOFTOP;Google 2025;"1";-27.685932699999999;-48.777554600000002
"3809";Biblioteca Pública Municipal Luiz de Vasconcellos;Municipal;"4215802";São Bento do Sul;"421580205";São Bento do Sul;"4215802001";Centro;Rua Benjamin Constant;"118";;Centro;SC;Sul;89280-484;(47)3626-6735;biblioteca@saobentodosul.sc.gov.br;ROOFTOP;Google 2025;"1";-26.252257400000001;-49.379299500000002
"3808";Biblioteca Pública Municipal de São Bernardino;Municipal;"4215752";São Bernardino;"421575205";São Bernardino;;;Rua São Gregório;"919";;Centro;SC;Sul;;(49)3654-0054/(49)8433-5170;neusaborges11@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-26.472791399999998;-52.965189400000000
"3810";Biblioteca Pública Municipal Mauro Moreno Kühl;Municipal;"4215901";São Bonifácio;"421590105";São Bonifácio;;;Avenida 29 de Dezembro;"334";;Centro;SC;Sul;;(48)3252-0196;bibliotecapmsb@gmail.com;ROOFTOP;Google 2025;"1";-27.901981200000002;-48.929525900000002
"3811";Biblioteca Pública Municipal de São Carlos;Municipal;"4216008";São Carlos;"421600805";São Carlos;"4216008004";Centro;Avenida Santa Catarina;"672";;Centro;SC;Sul;;(49)8814-2688;crisdeimling@gmail.com;ROOFTOP;Google 2025;"1";-27.081534600000001;-53.002793500000003
"3814";Biblioteca Pública Municipal América Maria de Sena;Municipal;"4216057";São Cristóvão do Sul;"421605705";São Cristóvão do Sul;;;Rua Cel. Maximino Antônio de Moraes;"159";;Centro;SC;Sul;89533-000;(49)3253-1603;biblioteca@saocristovao.sc.gov.br;ROOFTOP;Google 2025;"1";-27.267871700000001;-50.442906700000002
"3813";Biblioteca Prisional Farol do Saber;Municipal;"4216057";São Cristóvão do Sul;"421605705";São Cristóvão do Sul;;;Rua Juventino França de Moraes;"2";;Paredão;SC;Sul;89533-000;(49)3412-3197/(49)99105-3441;biblio.piscs@gmail.com;ROOFTOP;Google 2025;"1";-27.266515299999998;-50.437212299999999
"3812";Biblioteca Holística Lorena Küster Neves;Municipal;"4216057";São Cristóvão do Sul;"421605705";São Cristóvão do Sul;;;Rodovia BR 116;s/n;Km 191;Comunidade Rural Rio Antinhas;SC;Sul;89533-000;(49)99105-3441;bibliotecarural728@gmail.com;APPROXIMATE;Google 2025;"2";-27.262614800000001;-50.445086699999997
"3815";Biblioteca Pública Municipal;Municipal;"4216107";São Domingos;"421610705";São Domingos;;;Rua Getúlio Vargas;"750";;Centro;SC;Sul;;(49)3443-0281 - Ramal: 218;cultura@saodomingos.sc.gov.br;ROOFTOP;Google 2025;"1";-26.559575500000001;-52.531945600000000
"3817";Biblioteca Pública Municipal Augusto José Ribeiro;Municipal;"4216206";São Francisco do Sul;"421620605";São Francisco do Sul;"4216206001";Centro;Rua Babitonga;"99";;Centro;SC;Sul;;(47)3444-6110;bibiaugustojose@gmail.com;ROOFTOP;Google 2025;"1";-26.242565800000001;-48.639690600000002
"3816";Biblioteca Kelvin de Palmer Rothier Duarte;Municipal;"4216206";São Francisco do Sul;"421620605";São Francisco do Sul;"4216206001";Centro;Rua Quintino Bocaiúva;"133";;Centro;SC;Sul;;(47)3481-2159/(47)3481-2155;bibliotecamuseudomar@fcc.sc.gov.br/michelenascimento@fcc.sc.gov.br;ROOFTOP;Google 2025;"1";-26.240323100000001;-48.639324400000000
"3819";Biblioteca Pública Municipal Doutor José Artur Boiteux;Municipal;"4216305";São João Batista;"421630505";São João Batista;;;Rua João Vicente Gomes;"37";;Centro;SC;Sul;;(47)3265-2838/1983;bibliotecamunicipal@outlook.com/funjuve@sjbatista.sc.gov.br;ROOFTOP;Google 2025;"1";-27.276836200000002;-48.853044699999998
"3820";Biblioteca Pública Municipal Professora Rita de Cássia Coelho Ramos;Municipal;"4216354";São João do Itaperiú;"421635405";São João do Itaperiú;"4216354001";Centro;Rua José Bonifácio Pires;"45";;Centro;SC;Sul;;(47)3458-0588;"biblioteca@pmsji.sc.gov.br&#10;&#10;";ROOFTOP;Google 2025;"1";-26.620075700000001;-48.767770400000003
"3818";Biblioteca Pública Municipal Padre Afonso Hansen;Municipal;"4216255";São João do Oeste;"421625505";São João do Oeste;;;Rua São Leopoldo;"89";;Centro;SC;Sul;;(49)3636-1110;biblioteca@saojoao.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-27.096565200000001;-53.595155200000001
"3821";Biblioteca Pública Municipal São João do Sul;Municipal;"4216404";São João do Sul;"421640405";São João do Sul;;;Avenida Nereu Ramos;"70";;Centro;SC;Sul;;(48)3539-0214;educacao.sjs@gmail.com;RANGE_INTERPOLATED;Google 2025;"1";-29.223749500000000;-49.809021500000000
"3822";Biblioteca Pública Municipal Antônio Joaquim Henrique;Municipal;"4216503";São Joaquim;"421650305";São Joaquim;;;Rua Manoel Rodrigues do Nascimento;s/n;Jardim Minuano - Anexo a Escola CAIC Fulvio Amarante Ferreira;Centro;SC;Sul;;(49)3233-3548;culturasaojoaquim@gmail.com/educacao@saojoaquim.sc.gov.br;APPROXIMATE;Google 2025;"2";-28.291303400000000;-49.936632400000001
"3823";Biblioteca Pública Municipal Albertina Ramos de Araújo;Municipal;"4216602";São José;"421660213";Centro Histórico de São José;"4216602001";Centro;Rua Padre Macário;"10";;Sumaré;SC;Sul;;(48)3259-2368;bibliotecamunicipal.fmct@pmsj.sc.gov.br;ROOFTOP;Google 2025;"1";-27.615409700000001;-48.627939499999997
"3824";Biblioteca Pública Municipal Dom Daniel Hostins;Municipal;"4216800";São José do Cerrito;"421680005";São José do Cerrito;;;Rua João Esmerio da Silva;s/n;;Vila Rosena;SC;Sul;88570-000;(49)3242-1828;educacao@cerrito.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-27.658035200000000;-50.583623899999999
"3825";Biblioteca Pública Municipal Santos Dumont;Municipal;"4216909";São Lourenço do Oeste;"421690905";São Lourenço do Oeste;"4216909001";Centro;Avenida Brasil;"822";;Centro;SC;Sul;;(49)3344-1616;biblioteca@saolourenco.sc.gov.br;APPROXIMATE;Google 2025;"2";-26.354238500000001;-52.848680899999998
"3826";Biblioteca Pública Municipal Humberto Rohden;Municipal;"4217006";São Ludgero;"421700605";São Ludgero;"4217006009";Madre Tereza;Rua Conego Bernado Fuchter;"158";;Centro;SC;Sul;;(48)3657-1998;frantorquato2009@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-28.328708599999999;-49.171990000000001
"3827";Biblioteca Pública Municipal Gervásio Polita;Municipal;"4217154";São Miguel da Boa Vista;"421715405";São Miguel da Boa Vista;;;Rua João Hugo Hoss;"395";Sala anexa;Centro;SC;Sul;;(49)3667-0078;educacaosmbv@mhnet.com.br;ROOFTOP;Google 2025;"1";-26.694248500000000;-53.255214400000000
"3828";Biblioteca Pública Municipal José de Alencar;Municipal;"4217204";São Miguel do Oeste;"421720405";São Miguel do Oeste;"4217204001";Centro;Rua 7 de Setembro;"2045";;;SC;Sul;;(49)3631-2013;"cultura@saomiguel.sc.gov.br&#10;&#10;lucilene.faccio@gmail.com";ROOFTOP;Google 2025;"1";-26.729035799999998;-53.519840000000002
"3829";Biblioteca Pública Municipal de Vereador Paulino Clasen;Municipal;"4217253";São Pedro de Alcântara;"421725305";São Pedro de Alcântara;;;Rua Manoel Pedro Silveira;"507";;Centro;SC;Sul;;(48)3378-0114;fabiana.andrade1@gmail.com;RANGE_INTERPOLATED;Google 2025;"1";-27.571466200000000;-48.760172200000000
"3830";Biblioteca Pública Municipal Vitorino Afonso Lenhard;Municipal;"4217303";Saudades;"421730305";Saudades;"4217303003";Centro;Rua Venâncio Aires;s/n;;Centro;SC;Sul;;(49)3334-0244/(49)3334-0256;biblioteca@saudades.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-26.925197600000001;-53.004004500000001
"3831";Biblioteca Pública Municipal Cruz e Souza;Municipal;"4217402";Schroeder;"421740205";Schroeder;;;Rua Paulo Jahn;"325";;Centro;SC;Sul;;(47)3374-6546;biblioteca@schroedeRuasc.gov.br;ROOFTOP;Google 2025;"1";-26.414305599999999;-49.077304099999999
"3832";Biblioteca Pública Municipal Carlos Armando Paludo;Municipal;"4217501";Seara;"421750105";Seara;;;Rua Padre Anchieta;"200";;Centro;SC;Sul;;(49)3452-4065;lucianetocchetto@bol.com.br;ROOFTOP;Google 2025;"1";-27.149422900000001;-52.309152200000000
"3833";Biblioteca Pública Municipal Assir Ghidini;Municipal;"4217550";Serra Alta;"421755005";Serra Alta;;;Rua 7 de Setembro;"530";;Centro;SC;Sul;;(49)3364-0403;bibliotecasa@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-26.725168700000001;-53.042209300000003
"3834";Biblioteca Pública Municipal de Siderópolis;Municipal;"4217600";Siderópolis;"421760005";Siderópolis;;;Avenida Presidente Dutra;"1";;Centro;SC;Sul;;(48)3435-8900;xeniadeabreu@hotmail.com;APPROXIMATE;Google 2025;"2";-28.599725500000002;-49.425717200000001
"3835";Biblioteca Pública Municipal Cônego João Reitz;Municipal;"4217709";Sombrio;"421770905";Sombrio;"4217709001";Centro;Avenida Nereu Ramos;"1032";;Centro;SC;Sul;;(48)3533-6670;"bibliotecapmreitz@gmail.com&#10;&#10;cidabattistella@gmail.com";ROOFTOP;Google 2025;"1";-29.114727100000000;-49.635513899999999
"3836";Biblioteca Pública Municipal Érico Veríssimo;Municipal;"4217758";Sul Brasil;"421775805";Sul Brasil;;;Rua Presidente Juscelino;"606";;Centro;SC;Sul;;(49)3367-0060;educacao@sulbrasil.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-26.738572999999999;-52.962277000000000
"3837";Biblioteca Pública Municipal Charlotte Eitz Stotzer;Municipal;"4217808";Taió;"421780805";Taió;"4217808006";Centro;Avenida João Bertoli;"227";;Centro;SC;Sul;;(48)3562-1686;casadaculturataio@gmail.com;ROOFTOP;Google 2025;"1";-27.118188499999999;-50.008557000000003
"3838";Biblioteca Pública Municipal Jorge Lacerda;Municipal;"4217907";Tangará;"421790705";Tangará;"4217907002";Centro;Avenida Irmãos Picoli;s/n;"Sala 01, Estação Ferroviária Rio Bonito";Centro;SC;Sul;;(49)3532-1522;educacao@tangara.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-27.104100599999999;-51.245740900000001
"3839";Biblioteca Pública Municipal de Tigrinhos;Municipal;"4217956";Tigrinhos;"421795605";Tigrinhos;;;Rua Valdemair Stiler;"38";;Centro;SC;Sul;;(49)3658-0062;bibliotecapmtigrinhos2015@gmail.com;RANGE_INTERPOLATED;Google 2025;"1";-26.688471700000001;-53.158681199999997
"3840";Biblioteca Pública Municipal Edmundo da Luz Pinto;Municipal;"4218004";Tijucas;"421800405";Tijucas;;;Praça Nereu Ramos;s/n;;Centro;SC;Sul;;(48)3263-7077;biblioteca@tijucas.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-27.243055500000001;-48.631955300000001
"3841";Biblioteca Pública Municipal Pedro Luiz Gonzaga;Municipal;"4218103";Timbé do Sul;"421810305";Timbé do Sul;"4218103005";Urussanguinha;Rua Pedro Zilli;s/n;;Centro;SC;Sul;;(48)3536-1393;educacao@timbedosul.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-28.826557600000001;-49.839044700000002
"3842";Biblioteca Pública Municipal Professor Péricles Prade;Municipal;"4218202";Timbó;"421820205";Timbó;;;Rua 7 de Setembro;"414";;Centro;SC;Sul;;(47)3382-4170;biblioteca@culturatimbo.com.br/bibliotecapppp@hotmail.com;ROOFTOP;Google 2025;"1";-26.822365399999999;-49.276136600000001
"3843";Biblioteca Pública Municipal;Municipal;"4218301";Três Barras;"421830105";Três Barras;;;Rua 15 de Novembro;"42";;Centro;SC;Sul;;(47)3623-1137;bibliotecamtb2019@gmail.com;ROOFTOP;Google 2025;"1";-26.108520500000001;-50.317222899999997
"3844";Biblioteca Pública Municipal Doutor Otto Feurschuette;Municipal;"4218400";Treze de Maio;"421840005";Treze de Maio;;;Rua Frederico Bez Fontana;"20";;Centro;SC;Sul;;(48)3625-0935;educacao@trezedemaio.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-28.560172999999999;-49.143180299999997
"3845";Biblioteca Pública Municipal Maestro Gabriel Hausberger;Municipal;"4218509";Treze Tílias;"421850905";Treze Tílias;"4218509003";Centro;Rua Tirol;"46";Sala 01;Centro;SC;Sul;;(49)3537-0997;cultura@trezetilias.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-26.999044999999999;-51.408423999999997
"3846";Biblioteca Pública Municipal Cruz e Souza;Municipal;"4218608";Trombudo Central;"421860805";Trombudo Central;"4218608004";Vila Nova;Rua Itajai;"395";;Vila Nova;SC;Sul;;(47)3544-1393;biblioteca@trombudocentral.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-27.307619800000001;-49.795884399999998
"3847";Biblioteca Pública Municipal Olavo Bilac;Municipal;"4218707";Tubarão;"421870705";Tubarão;"4218707001";Centro;Avenida Marcolino Martins Cabral;s/n;;Centro;SC;Sul;;(48)3632-9327;bibliotecapublica@tubarao.sc.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-28.482565600000001;-49.008488700000001
"3848";Biblioteca Pública Municipal Egon Berger;Municipal;"4218756";Tunápolis;"421875605";Tunápolis;;;Rua João de Castilho;"294";;Centro;SC;Sul;;(49)3632-1680;bibliotecaegon.berger@yahoo.com.br;APPROXIMATE;Google 2025;"2";-26.971771100000002;-53.639287699999997
"3849";Biblioteca Pública Municipal Ângelo Rovaris;Municipal;"4218806";Turvo;"421880605";Turvo;"4218806001";Centro;Rua Frei Gregório Dal Mont;"806";;Bairro São Cristóvão;SC;Sul;;(48)3525-0599;fdesousarf@gmail.com;ROOFTOP;Google 2025;"1";-28.929112199999999;-49.677894199999997
"3850";Biblioteca Pública Municipal Osório Maurício Daniel;Municipal;"4218855";União do Oeste;"421885505";União do Oeste;;;Avenida São Luiz;"430";;Centro;SC;Sul;;(49)8416-8744;"juoro2006@gmail.com&#10;&#10;administracao@uniaodooeste.sc.gov.br";RANGE_INTERPOLATED;Google 2025;"1";-26.762715100000001;-52.853693399999997
"3851";Biblioteca Pública Municipal Professora Maris Nunes de Souza;Municipal;"4218905";Urubici;"421890505";Urubici;;;Rua Francisco Pereira de Souza;"53";;Centro;SC;Sul;;(49)3278-4211;"&#10;&#10;drikaprof_@hotmail.com";APPROXIMATE;Google 2025;"2";-28.014998100000000;-49.592950899999998
"3852";Biblioteca Pública Municipal Dimas Pinto de Arruda;Municipal;"4218954";Urupema;"421895405";Urupema;;;Avenida Manoel Pereira de Medeiros;"355";;Centro;SC;Sul;;(49)3236-1328;bibliotecapmu@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-27.955547200000002;-49.878278299999998
"3853";Biblioteca Pública Municipal Presidente Castelo Branco;Municipal;"4219002";Urussanga;"421900205";Urussanga;"4219002001";Centro;Praça Anita Garibaldi;"14";;Centro;SC;Sul;;(48)3465-4386;biblioteca@urussanga.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-28.519259300000002;-49.321158699999998
"3854";Biblioteca Pública Municipal Guilhermina Mattes Parizzotto;Municipal;"4219101";Vargeão;"421910105";Vargeão;"4219101001";União;Avenida 21 de abril;"99";;Centro;SC;Sul;;(49)3434-0148;biblioteca@vargeao.sc.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-26.860982700000001;-52.161782400000000
"3855";Biblioteca Pública Municipal Maria Corrêa Bonato;Municipal;"4219150";Vargem;"421915005";Vargem;;;Rua Benjamim Margotti;s/n;;Centro;SC;Sul;;(49)3549-0033;educacao@vargem.sc.gov.br;APPROXIMATE;Google 2025;"2";-27.490669199999999;-50.978801900000001
"3856";Biblioteca Pública Municipal Presidente Castelo Branco;Municipal;"4219200";Vidal Ramos;"421920005";Vidal Ramos;;;Avenida Jorge Lacerda;"1180";;Centro;SC;Sul;;(47)3356-2303;sec.educ.vr@gmail.com/andrelpd@live.com;ROOFTOP;Google 2025;"1";-27.393427599999999;-49.362144800000003
"3857";Biblioteca Pública Municipal Euclides da Cunha;Municipal;"4219309";Videira;"421930905";Videira;"4219309034";Matriz;Rua Campos Novos;"135";;Matriz;SC;Sul;;(49)3566-6063;bibliotecamunicipal@videira.sc.gov.br;ROOFTOP;Google 2025;"1";-27.008493099999999;-51.151660499999998
